Ticker,Field,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2
LULU,Net Income,,669468000.0,248714000.0,341603000.0,290405000.0
LULU,Net Income Including Noncontrolling Interests,,669468000.0,248714000.0,341603000.0,290405000.0
LULU,Net Income Continuous Operations,,669468000.0,248714000.0,341603000.0,290405000.0
LULU,Tax Provision,,262252000.0,99243000.0,145016000.0,119034000.0
LULU,Pretax Income,,931720000.0,347957000.0,486619000.0,409439000.0
LULU,Other Income Expense,,17830000.0,-64659000.0,7362000.0,8025000.0
LULU,Other Non Operating Income Expenses,,17830000.0,9842000.0,7362000.0,8025000.0
LULU,Special Income Charges,,0.0,-74501000.0,0.0,
LULU,Gain On Sale Of Ppe,,0.0,0.0,0.0,
LULU,Impairment Of Capital Assets,,0.0,74501000.0,,
LULU,Restructuring And Mergern Acquisition,,,,,
LULU,Operating Income,,913890000.0,412616000.0,479257000.0,401414000.0
LULU,Operating Expense,,989535000.0,844048000.0,819254000.0,749391000.0
LULU,Depreciation Amortization Depletion Income Statement,,0.0,1253000.0,1879000.0,1878000.0
LULU,Depreciation And Amortization In Income Statement,,0.0,1253000.0,1879000.0,1878000.0
LULU,Amortization,,0.0,1253000.0,1879000.0,1878000.0
LULU,Amortization Of Intangibles Income Statement,,0.0,1253000.0,1879000.0,1878000.0
LULU,Selling General And Administration,,989535000.0,842795000.0,817375000.0,747513000.0
LULU,Gross Profit,,1903425000.0,1256664000.0,1298511000.0,1150805000.0
LULU,Cost Of Revenue,,1301678000.0,947554000.0,910654000.0,849987000.0
LULU,Total Revenue,,3205103000.0,2204218000.0,2209165000.0,2000792000.0
LULU,Operating Revenue,,3205103000.0,2204218000.0,2209165000.0,2000792000.0
LULU,Ordinary Shares Number,,126222000.0,126237961.0,126729000.0,127215000.0
LULU,Share Issued,,126222000.0,126237961.0,126729000.0,127215000.0
LULU,Total Debt,,1403282000.0,1168092000.0,1193573000.0,1099088000.0
LULU,Tangible Book Value,,4207998000.0,3501937000.0,3491102000.0,3275953000.0
LULU,Invested Capital,,4232081000.0,3525849000.0,3533482000.0,3320076000.0
LULU,Working Capital,,2429316000.0,1916785000.0,1937563000.0,1796531000.0
LULU,Net Tangible Assets,,4207998000.0,3501937000.0,3491102000.0,3275953000.0
LULU,Capital Lease Obligations,,1403282000.0,1168092000.0,1193573000.0,1099088000.0
LULU,Common Stock Equity,,4232081000.0,3525849000.0,3533482000.0,3320076000.0
LULU,Total Capitalization,,4232081000.0,3525849000.0,3533482000.0,3320076000.0
LULU,Total Equity Gross Minority Interest,,4232081000.0,3525849000.0,3533482000.0,3320076000.0
LULU,Stockholders Equity,,4232081000.0,3525849000.0,3533482000.0,3320076000.0
LULU,Gains Losses Not Affecting Retained Earnings,,-264256000.0,-315830000.0,-239842000.0,-277614000.0
LULU,Other Equity Adjustments,,-264256000.0,-315830000.0,-239842000.0,-277614000.0
LULU,Retained Earnings,,3920362000.0,3304683000.0,3267589000.0,3118584000.0
LULU,Additional Paid In Capital,,575369000.0,536390000.0,505127000.0,478496000.0
LULU,Capital Stock,,606000.0,606000.0,608000.0,610000.0
LULU,Common Stock,,606000.0,606000.0,608000.0,610000.0
LULU,Preferred Stock,,0.0,0.0,0.0,0.0
LULU,Total Liabilities Net Minority Interest,,2859860000.0,2496415000.0,2458976000.0,2251468000.0
LULU,Total Non Current Liabilities Net Minority Interest,,1228599000.0,1048301000.0,1072606000.0,994697000.0
LULU,Other Non Current Liabilities,,29201000.0,27650000.0,24748000.0,23027000.0
LULU,Tradeand Other Payables Non Current,,15864000.0,15864000.0,15864000.0,28555000.0
LULU,Non Current Deferred Liabilities,,29522000.0,53833000.0,55258000.0,54533000.0
LULU,Non Current Deferred Taxes Liabilities,,29522000.0,53833000.0,55258000.0,54533000.0
LULU,Long Term Debt And Capital Lease Obligation,,1154012000.0,950954000.0,976736000.0,888582000.0
LULU,Long Term Capital Lease Obligation,,1154012000.0,950954000.0,976736000.0,888582000.0
LULU,Current Liabilities,,1631261000.0,1448114000.0,1386370000.0,1256771000.0
LULU,Other Current Liabilities,,60627000.0,63820000.0,73054000.0,59984000.0
LULU,Current Deferred Liabilities,,306479000.0,213256000.0,216116000.0,223970000.0
LULU,Current Deferred Revenue,,306479000.0,213256000.0,216116000.0,223970000.0
LULU,Current Debt And Capital Lease Obligation,,249270000.0,217138000.0,216837000.0,210506000.0
LULU,Current Capital Lease Obligation,,249270000.0,217138000.0,216837000.0,210506000.0
LULU,Pensionand Other Post Retirement Benefit Plans Current,,326110000.0,250479000.0,192289000.0,125053000.0
LULU,Current Provisions,,61634000.0,52692000.0,48151000.0,44999000.0
LULU,Payables And Accrued Expenses,,627141000.0,650729000.0,639923000.0,592259000.0
LULU,Current Accrued Expenses,,263514000.0,290825000.0,306258000.0,254943000.0
LULU,Payables,,363627000.0,359904000.0,333665000.0,337316000.0
LULU,Total Tax Payable,,15186000.0,50580000.0,34751000.0,49852000.0
LULU,Income Tax Payable,,12098000.0,27231000.0,20576000.0,30213000.0
LULU,Accounts Payable,,348441000.0,309324000.0,298914000.0,287464000.0
LULU,Total Assets,,7091941000.0,6022264000.0,5992458000.0,5571544000.0
LULU,Total Non Current Assets,,3031364000.0,2657365000.0,2668525000.0,2518242000.0
LULU,Other Non Current Assets,,154859000.0,135193000.0,143569000.0,132780000.0
LULU,Non Current Prepaid Assets,,31825000.0,29839000.0,30018000.0,28945000.0
LULU,Non Current Deferred Assets,,9176000.0,5896000.0,6188000.0,6130000.0
LULU,Non Current Deferred Taxes Assets,,9176000.0,5896000.0,6188000.0,6130000.0
LULU,Goodwill And Other Intangible Assets,,24083000.0,23912000.0,42380000.0,44123000.0
LULU,Other Intangible Assets,,,,18204000.0,20082000.0
LULU,Goodwill,,24083000.0,23912000.0,24176000.0,24041000.0
LULU,Net PPE,,2811421000.0,2462525000.0,2446370000.0,2306264000.0
LULU,Accumulated Depreciation,,-1217425000.0,-1124107000.0,-1092252000.0,-1023793000.0
LULU,Gross PPE,,4028846000.0,3586632000.0,3538622000.0,3330057000.0
LULU,Leases,,1006926000.0,921629000.0,879240000.0,855745000.0
LULU,Construction In Progress,,247943000.0,224258000.0,216407000.0,209879000.0
LULU,Other Properties,,1265610000.0,1048607000.0,1079198000.0,993471000.0
LULU,Machinery Furniture Equipment,,1399837000.0,1286486000.0,1253684000.0,1163132000.0
LULU,Buildings And Improvements,,29032000.0,28479000.0,29333000.0,28898000.0
LULU,Land And Improvements,,79498000.0,77173000.0,80760000.0,78932000.0
LULU,Properties,,0.0,0.0,0.0,0.0
LULU,Current Assets,,4060577000.0,3364899000.0,3323933000.0,3053302000.0
LULU,Other Current Assets,,46652000.0,50527000.0,59435000.0,72024000.0
LULU,Hedging Assets Current,,647000.0,15854000.0,22262000.0,17388000.0
LULU,Prepaid Assets,,137203000.0,136501000.0,142816000.0,143109000.0
LULU,Inventory,,1323602000.0,1663617000.0,1660753000.0,1580313000.0
LULU,Inventories Adjustments Allowances,,-141474000.0,-188908000.0,-155918000.0,-142316000.0
LULU,Other Inventories,,1465076000.0,1852525000.0,1816671000.0,1722629000.0
LULU,Receivables,,308502000.0,407262000.0,331137000.0,289861000.0
LULU,Taxes Receivable,,183733000.0,300258000.0,224916000.0,182393000.0
LULU,Accounts Receivable,,124769000.0,107004000.0,106221000.0,107468000.0
LULU,Cash Cash Equivalents And Short Term Investments,,2243971000.0,1091138000.0,1107530000.0,950607000.0
LULU,Cash And Cash Equivalents,,2243971000.0,1091138000.0,1107530000.0,950607000.0
LULU,Free Cash Flow,,1177586000.0,226953000.0,331199000.0,-91439000.0
LULU,Repurchase Of Capital Stock,,-54009000.0,-212626000.0,-193538000.0,-98479000.0
LULU,Capital Expenditure,,-206512000.0,-162900000.0,-145511000.0,-136942000.0
LULU,End Cash Position,,2243971000.0,1091138000.0,1107530000.0,950607000.0
LULU,Beginning Cash Position,,1091138000.0,1107530000.0,950607000.0,1154867000.0
LULU,Effect Of Exchange Rate Changes,,15787000.0,-39648000.0,15906000.0,3855000.0
LULU,Changes In Cash,,1137046000.0,23256000.0,141017000.0,-208115000.0
LULU,Financing Cash Flow,,-38245000.0,-204932000.0,-190252000.0,-115399000.0
LULU,Cash Flow From Continuing Financing Activities,,-38245000.0,-204932000.0,-190252000.0,-115399000.0
LULU,Proceeds From Stock Option Exercised,,15796000.0,7694000.0,3286000.0,-16920000.0
LULU,Net Common Stock Issuance,,-54009000.0,-212626000.0,-193538000.0,-98479000.0
LULU,Common Stock Payments,,-54009000.0,-212626000.0,-193538000.0,-98479000.0
LULU,Investing Cash Flow,,-208807000.0,-161665000.0,-145441000.0,-138219000.0
LULU,Cash Flow From Continuing Investing Activities,,-208807000.0,-161665000.0,-145441000.0,-138219000.0
LULU,Net Other Investing Changes,,0.0,0.0,,
LULU,Net Investment Purchase And Sale,,-2295000.0,1235000.0,728000.0,-1277000.0
LULU,Purchase Of Investment,,,,,-1277000.0
LULU,Net PPE Purchase And Sale,,-206512000.0,-162900000.0,-145511000.0,-136942000.0
LULU,Purchase Of PPE,,-206512000.0,-162900000.0,-145511000.0,-136942000.0
LULU,Operating Cash Flow,,1384098000.0,389853000.0,476710000.0,45503000.0
LULU,Cash Flow From Continuing Operating Activities,,1384098000.0,389853000.0,476710000.0,45503000.0
LULU,Change In Working Capital,,641839000.0,-90242000.0,-2776000.0,-349598000.0
LULU,Change In Other Working Capital,,209702000.0,59519000.0,64906000.0,-141950000.0
LULU,Change In Other Current Liabilities,,3501000.0,-896000.0,7650000.0,1975000.0
LULU,Change In Other Current Assets,,-22767000.0,-13959000.0,-9332000.0,-7222000.0
LULU,Change In Payables And Accrued Expense,,-39471000.0,4579000.0,45316000.0,-77987000.0
LULU,Change In Accrued Expense,,-55496000.0,-24776000.0,62223000.0,-53685000.0
LULU,Change In Payable,,16025000.0,29355000.0,-16907000.0,-24302000.0
LULU,Change In Account Payable,,35682000.0,15678000.0,9072000.0,116935000.0
LULU,Change In Tax Payable,,-19657000.0,13677000.0,-25979000.0,-141237000.0
LULU,Change In Income Tax Payable,,-19657000.0,13677000.0,-25979000.0,-141237000.0
LULU,Change In Prepaid Assets,,122489000.0,-71734000.0,-32440000.0,30760000.0
LULU,Change In Inventory,,368385000.0,-67751000.0,-78876000.0,-155174000.0
LULU,Stock Based Compensation,,23403000.0,24573000.0,24283000.0,21301000.0
LULU,Provisionand Write Offof Assets,,0.0,,,
LULU,Asset Impairment Charge,,0.0,,,
LULU,Depreciation Amortization Depletion,,103290000.0,97969000.0,94009000.0,84116000.0
LULU,Depreciation And Amortization,,103290000.0,97969000.0,94009000.0,84116000.0
LULU,Operating Gains Losses,,3028000.0,10629000.0,19591000.0,-721000.0
LULU,Gain Loss On Investment Securities,,3028000.0,10629000.0,19591000.0,-721000.0
LULU,Gain Loss On Sale Of PPE,,,,,
LULU,Net Income From Continuing Operations,,669468000.0,248714000.0,341603000.0,290405000.0
TTD,Tax Effect Of Unusual Items,,223246.258119,-1070104.072792,525415.017544,156870.0
TTD,Tax Rate For Calcs,,0.312233,0.39429,0.309614,0.21
TTD,Normalized EBITDA,,49684000.0,167681000.0,56510000.0,60992000.0
TTD,Total Unusual Items,,715000.0,-2714000.0,1697000.0,747000.0
TTD,Total Unusual Items Excluding Goodwill,,715000.0,-2714000.0,1697000.0,747000.0
TTD,Net Income From Continuing Operation Net Minority Interest,,31660000.0,97323000.0,39352000.0,32939000.0
TTD,Reconciled Depreciation,,21742000.0,20529000.0,20530000.0,20066000.0
TTD,Reconciled Cost Of Revenue,,103630000.0,100695000.0,93382000.0,86654000.0
TTD,EBITDA,,50399000.0,164967000.0,58207000.0,61739000.0
TTD,EBIT,,28657000.0,144438000.0,37677000.0,41673000.0
TTD,Net Interest Income,,16661000.0,18952000.0,17626000.0,17507000.0
TTD,Normalized Income,,31168246.258119,98966895.927208,38180415.017544,32348870.0
TTD,Net Income From Continuing And Discontinued Operation,,31660000.0,97323000.0,39352000.0,32939000.0
TTD,Total Expenses,,462596000.0,461359000.0,455589000.0,422581000.0
TTD,Total Operating Income As Reported,,28657000.0,144438000.0,37677000.0,41673000.0
TTD,Diluted Average Shares,,498192000.0,499682000.0,501880000.0,499349000.0
TTD,Basic Average Shares,,488551000.0,489454000.0,489447000.0,488431000.0
TTD,Diluted EPS,,0.06,0.19,0.08,0.07
TTD,Basic EPS,,0.06,0.2,0.08,0.07
TTD,Diluted NI Availto Com Stockholders,,31660000.0,97323000.0,39352000.0,32939000.0
TTD,Net Income Common Stockholders,,31660000.0,97323000.0,39352000.0,32939000.0
TTD,Net Income,,31660000.0,97323000.0,39352000.0,32939000.0
TTD,Net Income Including Noncontrolling Interests,,31660000.0,97323000.0,39352000.0,32939000.0
TTD,Net Income Continuous Operations,,31660000.0,97323000.0,39352000.0,32939000.0
TTD,Tax Provision,,14373000.0,63353000.0,17648000.0,26988000.0
TTD,Pretax Income,,46033000.0,160676000.0,57000000.0,59927000.0
TTD,Other Income Expense,,715000.0,-2714000.0,1697000.0,747000.0
TTD,Gain On Sale Of Security,,715000.0,-2714000.0,1697000.0,747000.0
TTD,Net Non Operating Interest Income Expense,,16661000.0,18952000.0,17626000.0,17507000.0
TTD,Total Other Finance Cost,,-16661000.0,-18952000.0,-17626000.0,-17507000.0
TTD,Operating Income,,28657000.0,144438000.0,37677000.0,41673000.0
TTD,Operating Expense,,358966000.0,360664000.0,362207000.0,335927000.0
TTD,Research And Development,,107686000.0,102004000.0,117772000.0,98308000.0
TTD,Selling General And Administration,,251280000.0,258660000.0,244435000.0,237619000.0
TTD,Selling And Marketing Expense,,121725000.0,126793000.0,112466000.0,111489000.0
TTD,General And Administrative Expense,,129555000.0,131867000.0,131969000.0,126130000.0
TTD,Other Gand A,,129555000.0,131867000.0,131969000.0,126130000.0
TTD,Salaries And Wages,,,,,85427000.0
TTD,Gross Profit,,387623000.0,505102000.0,399884000.0,377600000.0
TTD,Cost Of Revenue,,103630000.0,100695000.0,93382000.0,86654000.0
TTD,Total Revenue,,491253000.0,605797000.0,493266000.0,464254000.0
TTD,Operating Revenue,,491253000.0,605797000.0,493266000.0,464254000.0
TTD,Ordinary Shares Number,,488728000.0,488916000.0,490244000.0,490049000.0
TTD,Share Issued,,488728000.0,488916000.0,490244000.0,490049000.0
TTD,Total Debt,,237664000.0,235893000.0,248097000.0,252868000.0
TTD,Tangible Book Value,,2166555000.0,2164219000.0,2155526000.0,2071410000.0
TTD,Invested Capital,,2166555000.0,2164219000.0,2155526000.0,2071410000.0
TTD,Working Capital,,1813069000.0,1803116000.0,1866651000.0,1780779000.0
TTD,Net Tangible Assets,,2166555000.0,2164219000.0,2155526000.0,2071410000.0
TTD,Capital Lease Obligations,,237664000.0,235893000.0,248097000.0,252868000.0
TTD,Common Stock Equity,,2166555000.0,2164219000.0,2155526000.0,2071410000.0
TTD,Total Capitalization,,2166555000.0,2164219000.0,2155526000.0,2071410000.0
TTD,Total Equity Gross Minority Interest,,2166555000.0,2164219000.0,2155526000.0,2071410000.0
TTD,Stockholders Equity,,2166555000.0,2164219000.0,2155526000.0,2071410000.0
TTD,Retained Earnings,,103244000.0,196954000.0,320419000.0,370912000.0
TTD,Additional Paid In Capital,,2063311000.0,1967265000.0,1835107000.0,1700498000.0
TTD,Capital Stock,,0.0,0.0,0.0,0.0
TTD,Common Stock,,0.0,0.0,0.0,0.0
TTD,Preferred Stock,,0.0,0.0,0.0,0.0
TTD,Total Liabilities Net Minority Interest,,2497242000.0,2724468000.0,2364906000.0,2275558000.0
TTD,Total Non Current Liabilities Net Minority Interest,,213892000.0,213630000.0,217751000.0,224574000.0
TTD,Other Non Current Liabilities,,33436000.0,33261000.0,27544000.0,26499000.0
TTD,Long Term Debt And Capital Lease Obligation,,180456000.0,180369000.0,190207000.0,198075000.0
TTD,Long Term Capital Lease Obligation,,180456000.0,180369000.0,190207000.0,198075000.0
TTD,Current Liabilities,,2283350000.0,2510838000.0,2147155000.0,2050984000.0
TTD,Current Debt And Capital Lease Obligation,,57208000.0,55524000.0,57890000.0,54793000.0
TTD,Current Capital Lease Obligation,,57208000.0,55524000.0,57890000.0,54793000.0
TTD,Payables And Accrued Expenses,,2226142000.0,2455314000.0,2089265000.0,1996191000.0
TTD,Current Accrued Expenses,,131287000.0,137996000.0,121616000.0,103285000.0
TTD,Payables,,2094855000.0,2317318000.0,1967649000.0,1892906000.0
TTD,Accounts Payable,,2094855000.0,2317318000.0,1967649000.0,1892906000.0
TTD,Total Assets,,4663797000.0,4888687000.0,4520432000.0,4346968000.0
TTD,Total Non Current Assets,,567378000.0,574733000.0,506626000.0,515205000.0
TTD,Other Non Current Assets,,60119000.0,60730000.0,51152000.0,49284000.0
TTD,Non Current Deferred Assets,,154849000.0,154849000.0,94028000.0,94028000.0
TTD,Non Current Deferred Taxes Assets,,154849000.0,154849000.0,94028000.0,94028000.0
TTD,Goodwill And Other Intangible Assets,,,,,
TTD,Other Intangible Assets,,,,,
TTD,Net PPE,,352410000.0,359154000.0,361446000.0,371893000.0
TTD,Accumulated Depreciation,,,-158537000.0,,
TTD,Gross PPE,,352410000.0,517691000.0,361446000.0,371893000.0
TTD,Leases,,,129992000.0,,
TTD,Construction In Progress,,,8487000.0,,
TTD,Other Properties,,352410000.0,197732000.0,361446000.0,371893000.0
TTD,Machinery Furniture Equipment,,,181480000.0,,
TTD,Properties,,,0.0,,
TTD,Current Assets,,4096419000.0,4313954000.0,4013806000.0,3831763000.0
TTD,Other Current Assets,,57579000.0,63353000.0,57878000.0,54749000.0
TTD,Prepaid Assets,,,,,
TTD,Receivables,,2619280000.0,2870313000.0,2434047000.0,2346070000.0
TTD,Accounts Receivable,,2619280000.0,2870313000.0,2434047000.0,2346070000.0
TTD,Allowance For Doubtful Accounts Receivable,,-12852000.0,12826000.0,-11722000.0,-10648000.0
TTD,Gross Accounts Receivable,,2632132000.0,2857487000.0,2445769000.0,2356718000.0
TTD,Cash Cash Equivalents And Short Term Investments,,1419560000.0,1380288000.0,1521881000.0,1430944000.0
TTD,Other Short Term Investments,,501360000.0,485159000.0,450117000.0,465113000.0
TTD,Cash And Cash Equivalents,,918200000.0,895129000.0,1071764000.0,965831000.0
TTD,Cash Equivalents,,630458000.0,605617000.0,806868000.0,772724000.0
TTD,Cash Financial,,287742000.0,289512000.0,264896000.0,193107000.0
TTD,Free Cash Flow,,176290000.0,63791000.0,183820000.0,118741000.0
TTD,Repurchase Of Capital Stock,,-125280000.0,-219913000.0,-90190000.0,-44960000.0
TTD,Capital Expenditure,,-9182000.0,-27329000.0,-7720000.0,-9348000.0
TTD,End Cash Position,,918200000.0,895129000.0,1071764000.0,965831000.0
TTD,Beginning Cash Position,,895129000.0,1071764000.0,965831000.0,892702000.0
TTD,Changes In Cash,,23071000.0,-176635000.0,105933000.0,73129000.0
TTD,Financing Cash Flow,,-141282000.0,-210704000.0,-96942000.0,-21696000.0
TTD,Cash Flow From Continuing Financing Activities,,-141282000.0,-210704000.0,-96942000.0,-21696000.0
TTD,Net Other Financing Charges,,-26806000.0,-23119000.0,-24343000.0,-15459000.0
TTD,Proceeds From Stock Option Exercised,,10804000.0,32328000.0,17591000.0,38723000.0
TTD,Net Common Stock Issuance,,-125280000.0,-219913000.0,-90190000.0,-44960000.0
TTD,Common Stock Payments,,-125280000.0,-219913000.0,-90190000.0,-44960000.0
TTD,Investing Cash Flow,,-21119000.0,-57051000.0,11335000.0,-33264000.0
TTD,Cash Flow From Continuing Investing Activities,,-21119000.0,-57051000.0,11335000.0,-33264000.0
TTD,Net Investment Purchase And Sale,,-11937000.0,-29722000.0,19055000.0,-23916000.0
TTD,Sale Of Investment,,147794000.0,130406000.0,150999000.0,147670000.0
TTD,Purchase Of Investment,,-159731000.0,-160128000.0,-131944000.0,-171586000.0
TTD,Net Business Purchase And Sale,,,,,
TTD,Purchase Of Business,,,,,
TTD,Net PPE Purchase And Sale,,-7224000.0,-25196000.0,-5038000.0,-7400000.0
TTD,Purchase Of PPE,,-7224000.0,-25196000.0,-5038000.0,-7400000.0
TTD,Capital Expenditure Reported,,-1958000.0,-2133000.0,-2682000.0,-1948000.0
TTD,Operating Cash Flow,,185472000.0,91120000.0,191540000.0,128089000.0
TTD,Cash Flow From Continuing Operating Activities,,185472000.0,91120000.0,191540000.0,128089000.0
TTD,Change In Working Capital,,7534000.0,-87935000.0,-21926000.0,-47296000.0
TTD,Change In Other Current Liabilities,,-13644000.0,-16172000.0,-11639000.0,-11989000.0
TTD,Change In Payables And Accrued Expense,,-220300000.0,367044000.0,92706000.0,256404000.0
TTD,Change In Accrued Expense,,-104000.0,17242000.0,18040000.0,4708000.0
TTD,Change In Payable,,-220196000.0,349802000.0,74666000.0,251696000.0
TTD,Change In Account Payable,,-220196000.0,349802000.0,74666000.0,251696000.0
TTD,Change In Prepaid Assets,,3331000.0,-15445000.0,-7711000.0,1822000.0
TTD,Change In Receivables,,238147000.0,-423362000.0,-95282000.0,-293533000.0
TTD,Changes In Account Receivables,,238147000.0,-423362000.0,-95282000.0,-293533000.0
TTD,Other Non Cash Items,,13876000.0,216000.0,12458000.0,5295000.0
TTD,Stock Based Compensation,,110620000.0,121435000.0,139633000.0,117083000.0
TTD,Provisionand Write Offof Assets,,40000.0,1149000.0,1493000.0,2000.0
TTD,Deferred Tax,,,-61597000.0,0.0,0.0
TTD,Deferred Income Tax,,,-61597000.0,0.0,0.0
TTD,Depreciation Amortization Depletion,,21742000.0,20529000.0,20530000.0,20066000.0
TTD,Depreciation And Amortization,,21742000.0,20529000.0,20530000.0,20066000.0
TTD,Net Income From Continuing Operations,,31660000.0,97323000.0,39352000.0,32939000.0
PANW,Tax Effect Of Unusual Items,1720000.0,-2600000.0,1596300.0,-785592.417062,
PANW,Tax Rate For Calcs,0.4,0.4,0.313,0.280569,
PANW,Normalized EBITDA,323500000.0,212300000.0,343700000.0,387600000.0,
PANW,Total Unusual Items,4300000.0,-6500000.0,5100000.0,-2800000.0,
PANW,Total Unusual Items Excluding Goodwill,4300000.0,-6500000.0,5100000.0,-2800000.0,
PANW,Net Income From Continuing Operation Net Minority Interest,278800000.0,1746900000.0,194200000.0,227700000.0,
PANW,Reconciled Depreciation,74300000.0,68600000.0,64300000.0,69300000.0,
PANW,Reconciled Cost Of Revenue,513600000.0,499100000.0,472800000.0,506800000.0,
PANW,EBITDA,327800000.0,205800000.0,348800000.0,384800000.0,
PANW,EBIT,253500000.0,137200000.0,284500000.0,315500000.0,
PANW,Net Interest Income,76000000.0,82500000.0,68300000.0,66800000.0,
PANW,Interest Expense,2300000.0,1700000.0,1900000.0,-1000000.0,
PANW,Interest Income,78300000.0,85300000.0,71200000.0,72500000.0,
PANW,Normalized Income,276220000.0,1750800000.0,190696300.0,229714407.582938,
PANW,Net Income From Continuing And Discontinued Operation,278800000.0,1746900000.0,194200000.0,227700000.0,
PANW,Total Expenses,1808100000.0,1921500000.0,1662900000.0,1699800000.0,
PANW,Total Operating Income As Reported,176700000.0,53600000.0,215200000.0,253500000.0,
PANW,Diluted Average Shares,354600000.0,357500000.0,349800000.0,354500000.0,
PANW,Basic Average Shares,322900000.0,319600000.0,310100000.0,306900000.0,
PANW,Diluted EPS,0.79,4.89,0.56,0.64,
PANW,Basic EPS,0.86,5.47,0.63,0.74,
PANW,Diluted NI Availto Com Stockholders,278800000.0,1746900000.0,194200000.0,227700000.0,
PANW,Net Income Common Stockholders,278800000.0,1746900000.0,194200000.0,227700000.0,
PANW,Net Income,278800000.0,1746900000.0,194200000.0,227700000.0,
PANW,Net Income Including Noncontrolling Interests,278800000.0,1746900000.0,194200000.0,227700000.0,
PANW,Net Income Continuous Operations,278800000.0,1746900000.0,194200000.0,227700000.0,
PANW,Tax Provision,-27600000.0,-1611400000.0,88400000.0,88800000.0,
PANW,Pretax Income,251200000.0,135500000.0,282600000.0,316500000.0,
PANW,Other Income Expense,-1500000.0,-600000.0,-900000.0,-3800000.0,
PANW,Other Non Operating Income Expenses,-5800000.0,5900000.0,-6000000.0,-1000000.0,
PANW,Gain On Sale Of Security,4300000.0,-6500000.0,5100000.0,-2800000.0,
PANW,Net Non Operating Interest Income Expense,76000000.0,82500000.0,68300000.0,66800000.0,
PANW,Total Other Finance Cost,,1100000.0,1000000.0,,
PANW,Interest Expense Non Operating,2300000.0,1700000.0,1900000.0,-1000000.0,
PANW,Interest Income Non Operating,78300000.0,85300000.0,71200000.0,72500000.0,
PANW,Operating Income,176700000.0,53600000.0,215200000.0,253500000.0,
PANW,Operating Expense,1294500000.0,1422400000.0,1190100000.0,1193000000.0,
PANW,Research And Development,457200000.0,447900000.0,409500000.0,414400000.0,
PANW,Selling General And Administration,837300000.0,974500000.0,780600000.0,778600000.0,
PANW,Selling And Marketing Expense,718700000.0,673000000.0,660500000.0,664000000.0,
PANW,General And Administrative Expense,118600000.0,301500000.0,120100000.0,114600000.0,
PANW,Other Gand A,118600000.0,301500000.0,120100000.0,114600000.0,
PANW,Gross Profit,1471200000.0,1476000000.0,1405300000.0,1446500000.0,
PANW,Cost Of Revenue,513600000.0,499100000.0,472800000.0,506800000.0,
PANW,Total Revenue,1984800000.0,1975100000.0,1878100000.0,1953300000.0,
PANW,Operating Revenue,1984800000.0,1975100000.0,1878100000.0,1953300000.0,
PANW,Ordinary Shares Number,323400000.0,322700000.0,313700000.0,308300000.0,
PANW,Share Issued,323400000.0,322700000.0,313700000.0,308300000.0,
PANW,Net Debt,,39300000.0,,856200000.0,
PANW,Total Debt,1532300000.0,2184500000.0,2222500000.0,2270700000.0,
PANW,Tangible Book Value,687500000.0,544400000.0,-1046800000.0,-1493800000.0,
PANW,Invested Capital,5630300000.0,6179000000.0,4117200000.0,3739900000.0,
PANW,Working Capital,-1166000000.0,-1318800000.0,-1035800000.0,-1689500000.0,
PANW,Net Tangible Assets,687500000.0,544400000.0,-1046800000.0,-1493800000.0,
PANW,Capital Lease Obligations,369800000.0,362700000.0,275800000.0,279200000.0,
PANW,Common Stock Equity,4467800000.0,4357200000.0,2170500000.0,1748400000.0,
PANW,Total Capitalization,4467800000.0,4357200000.0,2170500000.0,1748400000.0,
PANW,Total Equity Gross Minority Interest,4467800000.0,4357200000.0,2170500000.0,1748400000.0,
PANW,Stockholders Equity,4467800000.0,4357200000.0,2170500000.0,1748400000.0,
PANW,Gains Losses Not Affecting Retained Earnings,-55400000.0,-6500000.0,-93000000.0,-43200000.0,
PANW,Other Equity Adjustments,-55400000.0,-6500000.0,-93000000.0,-43200000.0,
PANW,Retained Earnings,992500000.0,713700000.0,-1033200000.0,-1227400000.0,
PANW,Capital Stock,3530700000.0,3650000000.0,3296700000.0,3019000000.0,
PANW,Common Stock,3530700000.0,3650000000.0,3296700000.0,3019000000.0,
PANW,Preferred Stock,0.0,0.0,0.0,0.0,
PANW,Total Liabilities Net Minority Interest,13463000000.0,13934800000.0,12638000000.0,12752700000.0,
PANW,Total Non Current Liabilities Net Minority Interest,6378200000.0,6169300000.0,5124600000.0,5015200000.0,
PANW,Other Non Current Liabilities,352700000.0,317800000.0,138000000.0,114200000.0,
PANW,Non Current Deferred Liabilities,5655700000.0,5488800000.0,4710800000.0,4621800000.0,
PANW,Non Current Deferred Revenue,5152700000.0,4900300000.0,4710800000.0,4621800000.0,
PANW,Non Current Deferred Taxes Liabilities,503000000.0,588500000.0,,,
PANW,Long Term Debt And Capital Lease Obligation,369800000.0,362700000.0,275800000.0,279200000.0,
PANW,Long Term Capital Lease Obligation,369800000.0,362700000.0,275800000.0,279200000.0,
PANW,Current Liabilities,7084800000.0,7765500000.0,7513400000.0,7737500000.0,
PANW,Current Deferred Liabilities,5014900000.0,4918100000.0,4732000000.0,4674600000.0,
PANW,Current Deferred Revenue,5014900000.0,4918100000.0,4732000000.0,4674600000.0,
